DATAFLOW,FREQ,TIME_PERIOD,GEO_PICT,INDICATOR,RANGE,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,DATA_SOURCE,OBS_COMMENT
SPC:DF_POP_COAST(2.0),A,2015,KI,COASTALPOPAF,_T,116849,N,,E,,Estimated mid-year population for year 2015.
SPC:DF_POP_COAST(2.0),A,2016,KI,COASTALPOPAF,_T,118514,N,,E,,Estimated mid-year population for year 2016.
SPC:DF_POP_COAST(2.0),A,2017,KI,COASTALPOPAF,_T,120303,N,,E,,Estimated mid-year population for year 2017.
SPC:DF_POP_COAST(2.0),A,2018,KI,COASTALPOPAF,_T,122119,N,,E,,Estimated mid-year population for year 2018.
SPC:DF_POP_COAST(2.0),A,2019,KI,COASTALPOPAF,_T,123960,N,,E,,Estimated mid-year population for year 2019.
SPC:DF_POP_COAST(2.0),A,2020,KI,COASTALPOPAF,_T,126132,N,,E,,Estimated mid-year population for year 2020.
SPC:DF_POP_COAST(2.0),A,2021,KI,COASTALPOPAF,_T,128411,N,,E,,Estimated mid-year population for year 2021.
SPC:DF_POP_COAST(2.0),A,2010,PN,COASTALPOPAF,5KM,62,N,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2011,PN,COASTALPOPAF,5KM,60,N,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2012,PN,COASTALPOPAF,5KM,57,N,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2013,PN,COASTALPOPAF,5KM,54,N,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2014,PN,COASTALPOPAF,5KM,51,N,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2015,PN,COASTALPOPAF,5KM,51,N,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2016,PN,COASTALPOPAF,5KM,51,N,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2017,PN,COASTALPOPAF,5KM,51,N,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2018,PN,COASTALPOPAF,5KM,51,N,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2019,PN,COASTALPOPAF,5KM,51,N,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2020,PN,COASTALPOPAF,5KM,51,N,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2021,PN,COASTALPOPAF,5KM,50,N,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2010,SB,COASTALPOPAF,_T,532996,N,,E,,Estimated mid-year population for year 2010.
SPC:DF_POP_COAST(2.0),A,2011,SB,COASTALPOPAF,_T,552977,N,,E,,Estimated mid-year population for year 2011.
SPC:DF_POP_COAST(2.0),A,2012,SB,COASTALPOPAF,_T,573625,N,,E,,Estimated mid-year population for year 2012.
SPC:DF_POP_COAST(2.0),A,2013,SB,COASTALPOPAF,_T,594972,N,,E,,Estimated mid-year population for year 2013.
SPC:DF_POP_COAST(2.0),A,2014,SB,COASTALPOPAF,_T,616925,N,,E,,Estimated mid-year population for year 2014.
SPC:DF_POP_COAST(2.0),A,2015,SB,COASTALPOPAF,_T,639437,N,,E,,Estimated mid-year population for year 2015.
SPC:DF_POP_COAST(2.0),A,2016,SB,COASTALPOPAF,_T,662402,N,,E,,Estimated mid-year population for year 2016.
SPC:DF_POP_COAST(2.0),A,2017,SB,COASTALPOPAF,_T,685698,N,,E,,Estimated mid-year population for year 2017.
SPC:DF_POP_COAST(2.0),A,2018,SB,COASTALPOPAF,_T,709126,N,,E,,Estimated mid-year population for year 2018.
SPC:DF_POP_COAST(2.0),A,2019,SB,COASTALPOPAF,_T,728169,N,,E,,Estimated mid-year population for year 2019.
SPC:DF_POP_COAST(2.0),A,2020,SB,COASTALPOPAF,_T,744514,N,,E,,Estimated mid-year population for year 2020.
SPC:DF_POP_COAST(2.0),A,2021,SB,COASTALPOPAF,_T,762616,N,,E,,Estimated mid-year population for year 2021.
SPC:DF_POP_COAST(2.0),A,2010,PG,COASTALPOPAF,5KM,1611437,N,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2011,PG,COASTALPOPAF,5KM,1659109,N,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2012,PG,COASTALPOPAF,5KM,1705983,N,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2013,PG,COASTALPOPAF,5KM,1752702,N,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2014,PG,COASTALPOPAF,5KM,1799300,N,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2015,PG,COASTALPOPAF,5KM,1845702,N,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2016,PG,COASTALPOPAF,5KM,1891821,N,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2017,PG,COASTALPOPAF,5KM,1937628,N,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2018,PG,COASTALPOPAF,5KM,1983184,N,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2019,PG,COASTALPOPAF,5KM,2028465,N,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2020,PG,COASTALPOPAF,5KM,2072106,N,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2021,PG,COASTALPOPAF,5KM,2113726,N,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2010,PG,COASTALPOPRF,10KM,30,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2011,PG,COASTALPOPRF,10KM,30,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2012,PG,COASTALPOPRF,10KM,30,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2013,PG,COASTALPOPRF,10KM,30,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2014,PG,COASTALPOPRF,10KM,30,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2015,PG,COASTALPOPRF,10KM,30,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2016,PG,COASTALPOPRF,10KM,30,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2017,PG,COASTALPOPRF,10KM,30,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2018,PG,COASTALPOPRF,10KM,30,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2019,PG,COASTALPOPRF,10KM,30,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2020,PG,COASTALPOPRF,10KM,30,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2021,PG,COASTALPOPRF,10KM,30,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2010,MIC,COASTALPOPRF,1KM,72,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2011,MIC,COASTALPOPRF,1KM,72,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2012,MIC,COASTALPOPRF,1KM,72,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2013,MIC,COASTALPOPRF,1KM,72,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2014,MIC,COASTALPOPRF,1KM,72,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2015,MIC,COASTALPOPRF,1KM,72,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2016,MIC,COASTALPOPRF,1KM,72,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2017,MIC,COASTALPOPRF,1KM,72,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2018,MIC,COASTALPOPRF,1KM,72,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2019,MIC,COASTALPOPRF,1KM,72,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2020,MIC,COASTALPOPRF,1KM,73,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2021,MIC,COASTALPOPRF,1KM,72,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2010,NU,COASTALPOPAF,1KM,446,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2011,NU,COASTALPOPAF,1KM,443,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2012,NU,COASTALPOPAF,1KM,443,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2013,NU,COASTALPOPAF,1KM,444,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2014,NU,COASTALPOPAF,1KM,446,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2015,NU,COASTALPOPAF,1KM,450,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2016,NU,COASTALPOPAF,1KM,449,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2017,NU,COASTALPOPAF,1KM,450,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2018,NU,COASTALPOPAF,1KM,451,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2019,NU,COASTALPOPAF,1KM,452,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2020,NU,COASTALPOPAF,1KM,454,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2021,NU,COASTALPOPAF,1KM,458,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2010,PG,COASTALPOPRF,5KM,21,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2011,PG,COASTALPOPRF,5KM,21,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2012,PG,COASTALPOPRF,5KM,21,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2013,PG,COASTALPOPRF,5KM,21,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2014,PG,COASTALPOPRF,5KM,21,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2015,PG,COASTALPOPRF,5KM,21,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2016,PG,COASTALPOPRF,5KM,21,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2017,PG,COASTALPOPRF,5KM,21,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2018,PG,COASTALPOPRF,5KM,21,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2019,PG,COASTALPOPRF,5KM,21,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2020,PG,COASTALPOPRF,5KM,21,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2021,PG,COASTALPOPRF,5KM,21,PERCENT,,E,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2010,POL,COASTALPOPAF,1KM,492100,N,,E,,
SPC:DF_POP_COAST(2.0),A,2011,POL,COASTALPOPAF,1KM,494400,N,,E,,
SPC:DF_POP_COAST(2.0),A,2012,POL,COASTALPOPAF,1KM,496500,N,,E,,
SPC:DF_POP_COAST(2.0),A,2013,POL,COASTALPOPAF,1KM,498200,N,,E,,
SPC:DF_POP_COAST(2.0),A,2014,POL,COASTALPOPAF,1KM,499700,N,,E,,
SPC:DF_POP_COAST(2.0),A,2015,POL,COASTALPOPAF,1KM,500900,N,,E,,
SPC:DF_POP_COAST(2.0),A,2016,POL,COASTALPOPAF,1KM,501900,N,,E,,
SPC:DF_POP_COAST(2.0),A,2017,POL,COASTALPOPAF,1KM,502900,N,,E,,
SPC:DF_POP_COAST(2.0),A,2018,POL,COASTALPOPAF,1KM,503300,N,,E,,
SPC:DF_POP_COAST(2.0),A,2019,POL,COASTALPOPAF,1KM,503200,N,,E,,
SPC:DF_POP_COAST(2.0),A,2020,POL,COASTALPOPAF,1KM,503800,N,,E,,
SPC:DF_POP_COAST(2.0),A,2021,POL,COASTALPOPAF,1KM,504300,N,,E,,
SPC:DF_POP_COAST(2.0),A,2010,FM,COASTALPOPRF,1KM,89,PERCENT,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2011,FM,COASTALPOPRF,1KM,89,PERCENT,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2012,FM,COASTALPOPRF,1KM,89,PERCENT,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2013,FM,COASTALPOPRF,1KM,89,PERCENT,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2014,FM,COASTALPOPRF,1KM,89,PERCENT,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2015,FM,COASTALPOPRF,1KM,89,PERCENT,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2016,FM,COASTALPOPRF,1KM,89,PERCENT,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2017,FM,COASTALPOPRF,1KM,89,PERCENT,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2018,FM,COASTALPOPRF,1KM,89,PERCENT,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2019,FM,COASTALPOPRF,1KM,89,PERCENT,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2020,FM,COASTALPOPRF,1KM,89,PERCENT,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2021,FM,COASTALPOPRF,1KM,89,PERCENT,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2010,MELXPNG,COASTALPOPAF,10KM,1833000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2011,MELXPNG,COASTALPOPAF,10KM,1864000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2012,MELXPNG,COASTALPOPAF,10KM,1896000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2013,MELXPNG,COASTALPOPAF,10KM,1929000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2014,MELXPNG,COASTALPOPAF,10KM,1961000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2015,MELXPNG,COASTALPOPAF,10KM,1992000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2016,MELXPNG,COASTALPOPAF,10KM,2021000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2017,MELXPNG,COASTALPOPAF,10KM,2050000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2018,MELXPNG,COASTALPOPAF,10KM,2078000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2019,MELXPNG,COASTALPOPAF,10KM,2101000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2020,MELXPNG,COASTALPOPAF,10KM,2124000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2021,MELXPNG,COASTALPOPAF,10KM,2152000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2010,_TXPNG,COASTALPOPAF,_T,3132000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2011,_TXPNG,COASTALPOPAF,_T,3169000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2012,_TXPNG,COASTALPOPAF,_T,3205000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2013,_TXPNG,COASTALPOPAF,_T,3242000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2014,_TXPNG,COASTALPOPAF,_T,3277000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2015,_TXPNG,COASTALPOPAF,_T,3310000,N,,E,,
